,Team,Conf,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,Seed,Result,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,ADJ_T,WAB,Win%
987,2023_Mississippi_St_,SEC,34,21,103.4186,91.811,0.798664,46.7328,46.217,19.4264,11.0,64.0,21.725,35.514,28.6182,33.898,27.676,50.4173,45.826,26.6363,31.132,34.6265,43.8341,63.6336,0.3647,0.6176470588235294
988,2023_Missouri,SEC,35,25,117.512,104.5182,0.793965,55.017,52.3277,15.837,7.0,32.0,24.06,26.3246,37.2362,29.1255,34.2258,55.813,52.2281,36.072,35.0245,43.248,44.2347,68.99,3.521,0.7142857142857143
989,2023_Iona,MAAC,35,27,110.364,98.37,0.790867,51.6112,46.318,15.118,13.0,64.0,20.753,31.68,30.8289,29.026,30.9174,50.4173,47.149,36.263,29.712,32.0311,34.687,68.5112,-1.776,0.7714285714285715
990,2023_Charleston,CAA,35,31,109.484,97.758,0.78657,51.1146,47.958,16.771,12.0,64.0,19.398,34.618,25.454,32.7128,24.925,52.575,49.1122,33.0218,30.116,47.38,31.928,71.026,0.0052,0.8857142857142857
991,2023_Pittsburgh,ACC,36,24,113.135,101.6123,0.774372,52.57,48.583,16.355,11.0,32.0,16.6268,29.515,28.6182,32.9122,30.4162,51.4117,48.283,36.072,32.693,43.442,39.5262,67.2172,-0.2559,0.6666666666666666
992,2023_Kent_St_,MAC,35,28,107.0123,97.048,0.756179,50.8165,47.343,16.355,13.0,64.0,22.319,31.391,30.226,31.5171,38.1317,51.4117,47.968,33.2211,31.028,38.3147,40.1281,67.8149,0.844,0.8
993,2023_Nevada,MWC,33,22,109.78,99.587,0.75428,50.7171,49.8131,15.326,11.0,64.0,18.5138,22.8332,24.937,39.124,31.8204,50.2187,50.017,34.4155,33.0109,37.5176,42.1323,65.9251,0.745,0.6666666666666666
994,2023_Oral_Roberts,Sum,35,30,111.847,101.6125,0.748783,55.41,48.684,13.31,12.0,64.0,17.4218,24.5301,27.714,24.235,21.74,55.912,46.841,36.544,34.3204,46.014,39.4257,70.239,1.634,0.8571428571428571
995,2023_Louisiana,SB,34,26,110.862,101.6121,0.729989,52.858,50.5171,17.7141,13.0,64.0,18.4148,33.337,26.38,37.041,34.2258,51.99,49.3139,36.544,35.6272,31.7315,30.111,68.4124,0.0052,0.7647058823529411
996,2023_Princeton,Ivy,32,23,109.188,101.011,0.708393,52.283,48.479,16.564,15.0,16.0,14.7346,28.1195,22.67,30.4213,28.196,53.357,48.179,33.7184,32.797,40.887,32.944,67.0186,-3.21,0.71875
997,2023_Furman,SC,36,28,112.738,104.8188,0.698496,55.017,50.7183,15.735,13.0,32.0,18.2163,28.9165,27.3118,34.871,31.921,58.33,51.5239,34.1169,32.797,46.712,34.896,68.2129,-2.081,0.7777777777777778
998,2023_Vermont,AE,34,23,109.777,102.514,0.687399,54.819,51.0202,14.39,15.0,64.0,16.6268,19.2359,22.33,28.1287,26.958,55.416,50.1174,36.072,35.1253,43.442,36.1144,64.5309,-3.8113,0.6764705882352942
999,2023_Montana_St_,BSky,35,25,105.1155,98.268,0.68711,51.0155,49.8131,17.8145,14.0,64.0,20.17,25.7264,25.454,44.05,35.1275,52.671,48.8104,31.83,34.6223,33.4293,34.071,66.3225,-2.792,0.7142857142857143
1000,2023_Colgate,Pat,35,26,112.541,106.1215,0.6607109,58.21,52.2272,15.016,15.0,64.0,17.6203,25.0284,24.526,27.3309,20.23,56.97,51.5239,40.51,35.6272,34.5267,37.0172,67.5165,-3.7107,0.7428571428571429
1001,2023_Kennesaw_St_,ASun,35,26,105.6149,100.398,0.6428115,52.762,51.1208,17.8145,14.0,64.0,19.591,27.322,25.454,35.956,36.8297,51.2128,50.6195,36.834,34.5216,37.6173,38.9238,68.412,-1.473,0.7428571428571429
1002,2023_Grand_Canyon,WAC,36,24,111.355,106.0212,0.6388116,52.858,47.547,18.1169,14.0,64.0,15.1338,30.2125,30.4269,36.944,33.2232,50.4173,47.149,37.62,32.378,40.789,32.641,64.93,-3.8109,0.6666666666666666
1003,2023_UC_Santa_Barbara,BW,35,27,110.07,105.7206,0.6125124,54.129,50.1146,17.088,14.0,64.0,18.5138,26.3246,26.168,34.485,29.2124,54.822,49.3139,34.813,34.6223,29.2339,31.525,64.4315,-1.574,0.7714285714285715
1004,2023_Northern_Kentucky,Horz,35,22,102.6205,101.4117,0.5349151,49.125,51.3221,17.3104,16.0,64.0,23.311,31.68,33.0339,26.9319,30.5166,47.4288,49.3139,34.3158,36.4305,40.983,38.723,61.9358,-6.7154,0.6285714285714286
1005,2023_UNC_Asheville,BSth,35,27,102.3212,103.5164,0.4657184,53.638,48.375,20.1303,15.0,64.0,17.8183,25.7264,29.1213,40.913,26.857,51.1132,49.5154,38.68,30.622,37.3184,33.865,68.213,-1.979,0.7714285714285715
1006,2023_Texas_A_M_Corpus_Chris,Slnd,35,24,105.8146,107.4246,0.4566187,50.5181,52.629,17.7141,16.0,64.0,20.462,32.849,27.8144,34.871,38.2319,48.3263,54.1327,36.449,33.8158,34.5267,41.531,68.989,-6.0141,0.6857142857142857
1007,2023_Howard,MEAC,35,22,102.7204,106.322,0.4025218,51.8101,50.9197,22.9356,16.0,64.0,20.655,33.729,31.9315,32.2142,34.0252,49.8202,51.1222,36.931,33.8158,36.5211,36.8163,69.085,-7.3163,0.6285714285714286
1008,2023_Fairleigh_Dickinson,NEC,37,21,106.1136,114.735,0.2909264,51.313,54.7337,16.355,16.0,32.0,21.137,30.997,29.3221,28.0291,33.9246,51.1132,55.8351,34.3158,35.326,37.7169,40.1281,68.6107,-12.226,0.5675675675675675
1009,2023_Southeast_Missouri_St_,OVC,36,19,99.4275,107.8259,0.2823268,50.1202,51.3221,17.3104,16.0,64.0,19.0116,25.0284,28.3172,38.231,44.1356,50.3181,50.7203,33.2211,35.0245,40.0105,35.4121,72.012,-11.7249,0.5277777777777778
1010,2023_Texas_Southern,SWAC,35,14,95.4332,105.42,0.2395293,46.1336,49.6122,20.3313,16.0,64.0,18.5138,29.2157,27.5134,34.388,38.8325,47.7281,48.9108,28.0361,33.917,28.1347,35.5123,69.274,-13.5284,0.4
1011,2012_Kentucky,SEC,40,38,123.52,90.49,0.97301,53.813,42.01,17.121,1.0,1.0,17.6296,37.82,31.2129,41.747,25.88,52.721,39.61,37.835,31.859,26.5311,29.051,65.3161,11.31,0.95
1012,2012_Ohio_St_,B10,39,31,117.96,88.12,0.96602,52.156,46.452,17.634,2.0,4.0,22.264,35.748,25.22,38.1122,29.029,52.918,45.266,33.4208,32.582,26.9305,35.0248,67.176,7.78,0.7948717948717948
1013,2012_Michigan_St_,B10,37,29,114.32,88.33,0.95103,52.74,43.34,19.9156,1.0,16.0,19.3213,36.724,27.019,37.7132,34.4134,52.125,42.413,36.089,29.915,27.629,36.1282,64.7192,8.64,0.7837837837837838
1014,2012_Kansas,B12,39,32,114.122,88.64,0.94844,52.35,43.46,19.2115,2.0,2.0,20.2162,34.966,29.155,39.876,33.196,52.522,39.82,34.5148,34.0151,29.6246,31.9128,66.4108,8.26,0.8205128205128205
1015,2012_North_Carolina,ACC,38,32,116.512,90.511,0.94755,49.8138,45.025,16.49,1.0,8.0,18.3268,39.99,27.526,37.3149,21.81,49.6103,43.527,33.5202,31.962,23.4337,35.526,71.59,8.35,0.8421052631578947
1016,2012_Syracuse,BE,37,34,117.78,93.02,0.93726,52.156,44.215,16.17,1.0,8.0,24.411,36.332,39.6342,32.9259,31.052,51.932,42.514,34.9138,31.547,31.0212,36.2288,64.6194,10.82,0.918918918918919
1017,2012_Wisconsin,B10,36,26,114.221,90.41,0.93577,50.1126,42.52,15.02,4.0,16.0,18.2276,30.6224,27.831,30.7303,29.837,46.5217,42.07,36.864,29.411,41.32,24.12,57.5345,4.814,0.7222222222222222
1018,2012_Missouri,B12,35,30,126.21,100.2129,0.93398,58.01,50.1222,15.43,2.0,64.0,21.597,30.423,32.217,37.5142,27.313,57.01,47.9172,39.89,36.828,37.965,30.998,65.5148,8.73,0.8571428571428571
1019,2012_Wichita_St_,MVC,32,26,116.81,93.624,0.92749,53.813,44.822,17.945,5.0,64.0,18.625,33.4139,26.412,34.6213,32.888,53.016,43.833,36.961,31.238,32.9165,32.6159,65.6135,4.417,0.8125
1020,2012_Florida,SEC,37,26,121.83,97.98,0.92511,54.88,47.8116,16.92,7.0,8.0,19.122,33.5133,30.285,33.2256,29.939,53.016,46.295,38.03,34.2164,44.65,32.0133,64.4204,3.022,0.7027027027027027
1021,2012_Indiana,B10,36,27,121.24,98.288,0.918211,55.26,48.1137,19.2115,4.0,16.0,20.0172,35.358,31.3131,44.515,34.3128,51.542,46.295,43.12,34.9196,27.5294,31.6121,66.699,5.712,0.75
1022,2012_Vanderbilt,SEC,36,25,116.314,94.43,0.916712,54.11,46.976,20.0159,5.0,32.0,19.0228,32.2171,31.7154,40.173,28.625,51.246,47.2144,38.819,30.929,41.223,32.5154,64.9182,4.02,0.6944444444444444
1023,2012_Memphis,CUSA,35,26,113.725,92.417,0.915813,54.012,43.46,18.781,8.0,64.0,20.7144,31.3207,32.8202,41.349,38.3221,53.99,42.07,36.284,31.238,26.9305,31.0102,67.37,3.023,0.7428571428571429
1024,2012_Georgetown,BE,32,23,111.737,90.712,0.915714,51.473,43.13,19.6136,3.0,32.0,19.8182,35.554,30.6106,38.8102,36.3176,51.344,43.936,34.4153,27.71,30.5225,32.917,62.0297,4.616,0.71875
1025,2012_Saint_Louis,A10,33,25,111.836,90.913,0.915115,51.864,45.126,17.945,9.0,32.0,23.035,31.5196,29.155,35.519,37.2195,50.09,44.445,36.671,31.65,36.591,25.69,61.2319,2.829,0.7575757575757576
1026,2012_Louisville,BE,40,30,105.7118,86.41,0.910216,47.3242,43.34,20.7201,4.0,4.0,22.939,35.748,33.9241,36.2177,34.3128,47.2193,42.21,31.8271,30.317,32.1186,32.2143,65.9126,5.513,0.75
1027,2012_Baylor,B12,37,29,116.413,95.644,0.906317,52.35,47.6105,20.4181,3.0,8.0,21.0126,38.018,32.3179,35.7186,33.4105,50.277,46.295,38.03,33.7138,31.6193,33.1179,65.614,7.09,0.7837837837837838
1028,2012_Duke,ACC,34,27,117.29,96.961,0.899318,52.838,47.185,17.739,2.0,64.0,18.5257,34.774,31.9159,45.113,32.99,51.052,47.0132,37.157,31.754,38.654,24.12,67.175,8.07,0.7941176470588235
1029,2012_New_Mexico,MWC,34,27,110.847,91.614,0.898519,52.838,44.416,20.0159,5.0,32.0,21.3112,34.392,27.729,38.8102,31.564,50.564,43.119,37.835,31.135,37.178,36.0278,65.5149,2.926,0.7941176470588235
1030,2012_Marquette,BE,35,27,111.242,92.115,0.89792,50.1126,45.43,18.675,3.0,16.0,23.329,33.9111,35.3291,40.958,30.648,50.09,44.445,33.7192,31.65,29.3255,32.6159,70.018,6.111,0.7714285714285715
1031,2012_Florida_St_,ACC,35,25,108.272,90.28,0.890921,51.279,43.78,23.6324,3.0,32.0,22.264,35.456,33.1216,34.8209,34.3128,50.468,42.21,35.4114,30.929,31.8192,36.4293,66.5103,4.318,0.7142857142857143
1032,2012_Cincinnati,BE,37,26,110.748,92.919,0.883022,48.02,46.246,16.818,6.0,16.0,21.597,35.748,34.4262,29.3322,26.39,46.4218,45.163,34.1169,32.374,34.812,31.1105,63.2265,3.024,0.7027027027027027
1033,2012_Gonzaga,WCC,33,26,113.427,95.241,0.882123,53.518,46.662,19.7147,7.0,32.0,19.4202,34.679,28.037,46.17,27.514,51.836,46.6113,37.933,31.135,32.6175,34.1216,64.8187,2.133,0.7878787878787878
1034,2012_Michigan,B10,33,23,114.717,96.963,0.874724,53.423,49.0172,17.634,4.0,64.0,19.9177,28.3278,30.6106,28.6331,30.241,54.08,47.2144,35.1126,35.1207,44.28,33.2182,60.5326,6.21,0.696969696969697
1035,2012_Purdue,B10,35,22,117.87,99.5108,0.874525,51.181,49.921,13.51,10.0,32.0,19.5198,31.8184,31.5143,34.123,33.8118,47.817,49.1213,37.74,34.4171,37.375,33.6198,64.3215,1.838,0.6285714285714286
1036,2012_Iowa_St_,B12,34,23,113.924,96.758,0.867526,52.642,48.6159,18.358,8.0,32.0,17.2313,32.3169,26.513,38.7105,26.51,50.375,49.8242,37.352,30.623,41.618,31.9128,66.1121,1.936,0.6764705882352942
1037,2012_Alabama,SEC,33,21,105.512,89.76,0.866227,49.1167,43.78,20.2167,9.0,64.0,21.2115,33.5133,31.615,36.2177,38.2219,51.344,43.936,28.9328,28.95,27.3297,33.2182,61.8307,1.639,0.6363636363636364
